,Unnamed: 0,gene,area.24_mean,area.24_std,area.24_count,mean_intensity.24_mean,mean_intensity.24_std,mean_intensity.24_count,area.48_mean,area.48_std,area.48_count,mean_intensity.48_mean,mean_intensity.48_std,mean_intensity.48_count,corrected_area.24_mean,corrected_area.24_std,corrected_area.24_count,corrected_mean_intensity.24_mean,corrected_mean_intensity.24_std,corrected_mean_intensity.24_count,corrected_area.48_mean,corrected_area.48_std,corrected_area.48_count,corrected_mean_intensity.48_mean,corrected_mean_intensity.48_std,corrected_mean_intensity.48_count
23,23,ACM1,256.75,31.19161212035483,4.0,0.4087343165600678,0.0078196217838595,3.0,276.0,41.40048308896891,4.0,0.5670266401942976,0.0169789007770737,4.0,0.6667539227099131,0.4950172499726107,4.0,0.5212870297744137,0.1218352483561378,3.0,0.6904288616639316,0.5889780540752257,4.0,0.5023866574821089,0.2789570532024524,4.0
24,24,ACN9,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
25,25,ACO1,251.66666666666663,4.509249752822894,3.0,0.3860171254448774,0.0500020206789165,4.0,269.0,12.529964086141668,3.0,0.5634487497214533,0.0222051355224487,4.0,0.7012089152326016,0.0225761253247474,3.0,0.6890492416613875,0.8159661417479103,4.0,0.4807467198949123,0.1669189508806878,3.0,0.7653744894683734,0.2638302159093481,4.0
26,26,ACO2,245.875,43.90391293983454,8.0,0.3573577390383646,0.0287568089719231,8.0,264.875,52.33255610584512,8.0,0.5346237650143364,0.0152110568737085,8.0,0.48956180734196,0.6972820717870954,8.0,-0.2104399213176812,0.5244144383885999,8.0,0.5049230072207342,0.758522205426845,8.0,0.0047595901845221,0.2802155587245139,8.0
27,27,ACS1,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
28,28,ADA2,222.33333333333331,9.073771725877464,3.0,0.3120780594263218,0.0749817821166089,4.0,225.75,45.17650569340957,4.0,0.4945377151516573,0.0627532854770671,4.0,0.1205543989142337,0.1440026090761735,3.0,-0.9846859467411164,1.1682692972720552,4.0,-0.0244455796240722,0.6426970998392135,4.0,-0.6885795414023826,1.0310132455154135,4.0
29,29,ADD37,209.0,20.223748416156685,3.0,0.4042286604493066,0.0373166531729188,3.0,218.66666666666663,17.8978583448784,3.0,,,0.0,-0.0910483221688381,0.3209550146518665,3.0,0.4510857148725837,0.5814198989172088,3.0,-0.1252156086613531,0.2546213230755578,3.0,,,0.0
30,30,ADD66,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
31,31,ADE1,188.0,23.643180835073775,3.0,0.3845000037698873,0.0208397099654326,3.0,185.0,30.64310689208913,3.0,0.5754480085628049,0.0053131590087794,3.0,-0.4243226078746764,0.375222104982056,3.0,0.1436992641325506,0.3246974482255806,3.0,-0.6041696290267818,0.4359397794788217,3.0,0.6407466217021259,0.0872932352774266,3.0
32,32,ADE12,100.5,5.196152422706633,4.0,0.2876936797787477,0.0189655257851167,4.0,104.25,8.22090830342568,4.0,0.5104699478737769,0.0074439577316967,3.0,-1.812965464982336,0.0824639993855339,4.0,-1.364611860358155,0.2954963306542362,4.0,-1.752947960051783,0.1169535767222157,4.0,-0.426818856806159,0.1223014693508101,3.0
