,gene,area.24_mean,area.24_std,area.24_count,mean_intensity.24_mean,mean_intensity.24_std,mean_intensity.24_count,area.48_mean,area.48_std,area.48_count,mean_intensity.48_mean,mean_intensity.48_std,mean_intensity.48_count,corrected_area.24_mean,corrected_area.24_std,corrected_area.24_count,corrected_mean_intensity.24_mean,corrected_mean_intensity.24_std,corrected_mean_intensity.24_count,corrected_area.48_mean,corrected_area.48_std,corrected_area.48_count,corrected_mean_intensity.48_mean,corrected_mean_intensity.48_std,corrected_mean_intensity.48_count
2214,PIN4,250.0909090909091,82.987293660481,11.0,0.41295071665684885,0.04390211677051298,11.0,307.90909090909093,82.23679777989237,11.0,0.5039841747925674,0.06413533998781698,11.0,-0.4123170067095876,0.7131701709853691,11.0,-0.308856001637279,0.532568098458484,11.0,-0.4093273945055728,0.5764847711323386,11.0,-0.674425614378751,0.8024888296514978,11.0
2215,PIP2,219.36363636363637,35.635018527489855,11.0,0.4227736999026288,0.05322037821362122,11.0,240.36363636363637,35.802996319505795,11.0,0.544034205487652,0.0507590876127093,11.0,0.1685968443571485,0.654534722898687,11.0,0.11544653393242074,0.29269888186466747,10.0,0.23291895624852163,0.6091458393895757,11.0,0.1646996305100926,0.5213067623716333,11.0
2216,PIR1,226.41666666666666,39.74797498177127,12.0,0.42578099980888,0.05799893032674797,12.0,244.33333333333334,37.55319459436739,12.0,0.5631187945311024,0.03124966627005151,10.0,0.28702273492172264,0.6882459984913967,12.0,0.07541215113387807,0.6150670990058581,12.0,0.29833110382547773,0.6386486208907364,12.0,0.4953533241638346,0.32333779044617217,10.0
2217,PIR3,208.3,35.393188296306086,10.0,0.4405449388270436,0.04994063993988425,10.0,220.36363636363637,38.44027244251197,11.0,0.5377794370180264,0.058341465863026326,11.0,0.019407943627214864,0.6273293315224248,10.0,0.16173532205906505,0.5945324318650355,10.0,-0.04727118370924508,0.5922017072453862,11.0,0.2758341685557346,0.4298674471909719,10.0
2218,PKH1,216.5,31.770483728826612,12.0,0.4425411192642488,0.054762256547314384,12.0,231.33333333333334,37.14916696321206,12.0,0.5564524067217893,0.032161369394651286,11.0,0.10863406486863143,0.5969533529751624,12.0,0.34085649278682123,0.7345938330664653,12.0,0.08649234325069916,0.6118074759046379,12.0,0.15513416001444183,0.6499132022148528,12.0
2219,PKH2,316.22222222222223,45.13252091834051,9.0,0.4057640788507501,0.05029612355666327,10.0,375.55555555555554,36.65757463032405,9.0,0.5369944533098546,0.04356562248048776,10.0,0.24097959424920318,1.1238474806556196,10.0,-0.1811023001882755,0.5961252247846933,10.0,0.08900788476353447,1.0281542402710955,10.0,-0.031088740124180076,0.6014957382952406,10.0
2220,PKH3,251.4,32.5139286392087,10.0,0.43786283786867986,0.09224280294132188,11.0,274.7,35.659033451099965,10.0,0.557257565309683,0.061777221280002674,11.0,0.7968195623321905,0.641803936080826,10.0,0.3342469984802174,1.114181842504739,11.0,0.8259008499588901,0.593051083607711,10.0,0.6858403295378764,0.7089126971102051,10.0
2221,PKP1,256.2,45.251887621770365,10.0,0.43460472497902897,0.0401269249536581,9.0,270.6,46.74327046039176,10.0,0.5587844980408515,0.01995865312376937,9.0,0.8409603406546156,0.8235835783134636,10.0,-0.09405709827914104,0.6721446756280305,10.0,0.7677292710384248,0.8018537413501288,10.0,0.19244691014804804,0.5936576963795137,10.0
2222,PKP2,208.9,30.358780534724307,10.0,0.441041715905304,0.03668324925105023,11.0,218.2,35.2666036546381,10.0,0.5448728699130313,0.04870896977968613,11.0,-0.03580504486890859,0.5332404010469464,10.0,0.4673898939305717,0.4330614785563821,11.0,-0.16001674300858115,0.5233362624537191,11.0,0.25805400309996496,0.4834025308918562,11.0
2223,PKR1,145.0,49.678969393496885,8.0,0.41291489923040214,0.05292356170031867,8.0,160.875,61.410649378938,8.0,0.4803843503248401,0.0783216883381057,8.0,-1.2000747428405043,1.0019721995718769,8.0,-0.5206478478138856,0.7318539204977639,8.0,-1.1220547906880822,0.9786746231670895,8.0,-1.0295863941081724,0.9114639203498011,8.0
2224,PLB1,174.72727272727272,61.424898712315205,11.0,0.3871872742747924,0.07598425412502892,11.0,206.1,41.4687298522098,10.0,0.49838091552729885,0.0643424122595853,11.0,-0.6082949757944919,1.042674963250969,11.0,-0.6186502738249238,0.881499885847773,11.0,-0.5266684292795366,0.9659255410123908,11.0,-0.6806773091454635,1.0636308658879619,11.0
2225,PLB2,245.0,33.09765166072278,12.0,0.4513378303878483,0.057669892710901026,12.0,262.5833333333333,22.524565714038985,12.0,0.5829960712682399,0.03309477513950422,11.0,0.6164401671583836,0.5499741183144214,12.0,0.49690821311487454,0.6868087975936683,12.0,0.598244226299307,0.4345187000738982,12.0,0.8224772456410965,0.28612602123685876,11.0
2226,PLB3,313.25,45.87557282277991,12.0,0.444756759157622,0.05223483889973211,12.0,381.75,31.369136540120575,12.0,0.5609066889374392,0.05432009200567767,12.0,0.6785193285583988,0.5793642985540739,12.0,0.32561436228180246,0.5598053870016284,12.0,0.6075884137562028,0.5594561799454217,12.0,0.3858968861362211,0.5187115176752567,12.0
2227,PLC1,143.0,40.779897008207364,3.0,0.29826633267310665,0.03197197314961914,3.0,140.0,103.06890898811339,6.0,0.2908638022549269,0.021214215515681825,6.0,-1.2558639770600584,0.7323170029310262,3.0,-1.995030518395333,0.6121475418837874,3.0,-1.4728847765440314,1.2803347819074489,6.0,-3.564421196416416,0.10270556549657374,5.0
2228,PLM2,209.7,25.794271543202075,10.0,0.43954989636171593,0.054460817881321434,10.0,225.4,29.974804234371383,10.0,0.5232666847227111,0.06365152570551343,11.0,0.01216635787108587,0.5162831896825304,10.0,0.15055031532743632,0.6503877965553303,10.0,-5.138098287451806e-05,0.48888352952735764,10.0,7.016989699324406e-05,0.669032353741787,10.0
2229,PLP1,247.0,30.701791478674334,11.0,0.4233627737633248,0.06350803466393258,12.0,265.3636363636364,33.45825078294658,11.0,0.5298585337795213,0.040183443037909855,12.0,0.7480426744775706,0.6187763155314671,11.0,0.11746012439816943,0.6205431056714715,12.0,0.7022602568633919,0.5733451408040351,11.0,-0.04032926067497076,0.5920572065692842,12.0
2230,PMA2,252.57142857142858,28.878233688236204,7.0,0.4030414271787655,0.03976711009124729,7.0,361.6666666666667,11.150485789118484,3.0,0.5025659895456308,0.0012651409249859534,3.0,0.07248045964772043,0.39504099130196124,7.0,0.0531857977903502,0.47925612967924586,7.0,0.14349052788719194,0.6147473156002815,7.0,0.2486056030655463,0.19628359554735073,7.0
2231,PMC1,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
2232,PMD1,205.8181818181818,20.692115318730377,11.0,0.40791003610638615,0.04590217641270541,12.0,220.27272727272728,28.775305069072367,11.0,0.5288782939616254,0.038955550460202694,12.0,-0.09225568084275623,0.3769600372497705,11.0,-0.2256507800128387,0.6821870381767376,12.0,-0.07997929709320027,0.4334852777172574,11.0,-0.16877032809756579,0.4951600824754338,12.0
2233,PML1,221.9090909090909,46.118227514627115,11.0,0.4203862288653877,0.05640956006281016,11.0,236.54545454545453,45.750111773335895,11.0,0.5513303110294634,0.0473321228630497,10.0,0.19992448578702327,0.7966992754518213,11.0,-0.07865802511910515,0.7322637680966194,11.0,0.15967720236461125,0.7736373073374784,11.0,0.2221682564864155,0.545226975884122,10.0
2234,PML39,210.8181818181818,18.803287913650536,11.0,0.3997693825332955,0.060953565149422996,11.0,230.8181818181818,26.426570650836183,11.0,0.533281609110918,0.03870216805237539,10.0,0.03158649390739151,0.3944001492044368,11.0,-0.42340052405597,0.7090016444322639,11.0,0.09303589608634195,0.3898762799535754,11.0,-0.0010734676619123362,0.4602600510644086,10.0
2235,PMP1,215.41666666666666,43.700339780941036,12.0,0.4356286711430441,0.058680475653228405,11.0,235.41666666666666,39.75483580266644,12.0,0.5432319568086265,0.0432428920661571,12.0,0.08088868747777754,0.785825721076392,12.0,0.25157957725136537,0.4732034186145357,11.0,0.14387763724096198,0.7125823688679894,12.0,0.14338489541026475,0.515181196628415,12.0
2236,PMP2,204.66666666666666,43.41833155651556,12.0,0.42952219939969644,0.03668109689427557,11.0,228.16666666666666,47.01611587014767,12.0,0.5326814990630145,0.06316795659242215,12.0,-0.12476747950121046,0.818817416773775,12.0,0.13765569801788166,0.36187699452263816,11.0,0.018085560900327213,0.7870968494085585,12.0,-0.05545233483759171,0.7407474092562331,12.0
2237,PMP3,230.0,19.57890020745122,4.0,0.3980763246104845,0.04370861836845833,4.0,266.0,22.06052281036573,4.0,0.4752204188547301,0.013885380932017943,4.0,0.5982279289527341,0.37890882702363854,4.0,-0.4682922283911967,0.678614962042609,4.0,0.6217779749528787,0.38564796113889827,4.0,-0.3778587287709361,0.15898435241098743,4.0
2238,PMR1,257.8181818181818,41.69128969417517,11.0,0.4580670753212907,0.04175752631562786,11.0,263.0833333333333,55.05610086470202,12.0,0.5796143135807238,0.025077538001998887,12.0,0.8532547743746239,0.7022315692715213,11.0,0.6510236134501883,0.32883508068338796,10.0,0.6061773781048126,0.8236708373527605,12.0,0.7736497194773126,0.2652947081935622,12.0
2239,PMS1,252.5,80.43453416110697,8.0,0.407943974290572,0.0685844633068782,7.0,302.125,88.2681587954731,8.0,0.5528876888301525,0.023062175049549147,7.0,0.7413329240327545,1.4450783680310584,8.0,0.10697119132083886,0.6682624726060529,7.0,1.0576209139934112,1.41211814135938,8.0,0.6509396988287123,0.48046642744411727,7.0
2240,PMT1,220.25,45.23825814507009,8.0,0.45394703298678735,0.021524625280964597,7.0,253.85714285714286,62.16491124803598,7.0,0.5390534168295944,0.0492012846991866,8.0,0.17775581434098253,0.9537076600986675,7.0,0.13443688110013519,0.6884876983780732,8.0,0.18032142837588103,0.9729098536468166,7.0,0.2553825767050339,0.33498405517769164,8.0
2241,PMT2,196.14285714285714,29.857598538331757,7.0,0.4535462485089095,0.011193940145101895,3.0,213.85714285714286,40.42453286239505,7.0,0.49516818696617737,0.023196658931190193,4.0,-0.1994652390926738,0.6195983485484404,7.0,0.3821182173127233,0.17854193757446724,3.0,-0.2104805350895967,0.582719894477772,7.0,-0.12999212731394164,0.38559901963766446,4.0
2242,PMT3,220.0909090909091,24.006059841025746,11.0,0.44714611428651,0.04145049121959631,11.0,234.27272727272728,22.852093598140673,11.0,0.5513261283057687,0.04088221317238069,11.0,0.18967537927701922,0.4238950451053563,11.0,0.45993828867730907,0.2751389098047708,10.0,0.14187972799164353,0.3571860683154413,11.0,0.28798395722571907,0.28100385686892826,11.0
2243,PMT5,254.75,32.92307050426145,8.0,0.43634804084181367,0.04314879814831061,8.0,288.75,27.70121193841784,8.0,0.5489385139543705,0.0333209653493481,7.0,0.7399478807799512,0.2994441030696552,8.0,0.06694753943725826,0.6279339707365468,8.0,0.7105701843602761,0.32535853092636574,8.0,0.3042361431393358,0.3253971238449023,7.0
2244,PMT6,215.375,28.17768874228586,8.0,0.42628484985286796,0.05402562045983254,10.0,226.54545454545453,35.38746568027622,11.0,0.5508923388821165,0.03943725321963514,10.0,0.08476591087818025,0.4639895999935457,8.0,0.06001502213681538,0.8164560344251968,10.0,-0.0320502695707404,0.5831668923849976,11.0,0.3151476664486654,0.5278028884233293,10.0
2245,PMU1,208.75,26.799338526436532,12.0,0.4580023961875309,0.03463561882946895,11.0,227.16666666666666,32.67980564461327,12.0,0.55474615408621,0.035428107960597734,12.0,-0.043405141206786714,0.44169554364467417,12.0,0.6042636478283484,0.22947628933237701,11.0,0.002778159326059635,0.4962188132998182,12.0,0.3294092759228618,0.2553714943388481,12.0
2246,PNC1,253.9090909090909,44.863023851395816,11.0,0.4288234616520185,0.047887870340609394,10.0,285.45454545454544,43.80493953052244,11.0,0.5377622178717184,0.035007846928375705,10.0,0.8049322430578925,0.6236778913081855,11.0,0.19948429506867993,0.3839433645264522,10.0,0.7018983774910686,0.557585382511509,11.0,0.16378097167793143,0.32805371901545294,10.0
2247,PNG1,339.55555555555554,91.3853258339531,9.0,0.39181172718824936,0.08134094395831465,9.0,406.44444444444446,98.06007229131426,9.0,0.5384581510491384,0.0317416009942378,8.0,0.7793358893359786,1.0848154672297987,9.0,-0.5546948015858829,1.0732228894679834,9.0,1.0942594527605272,0.49113910570808655,5.0,-0.13930466020029691,0.7266032442494529,8.0
2248,PNP1,235.54545454545453,38.33891922410864,11.0,0.4084527257491777,0.03720868264173943,12.0,248.91666666666666,43.03161276282469,12.0,0.5439301065634663,0.03571562139545022,11.0,0.42831758098201383,0.5929313249811002,11.0,-0.22335769435963473,0.5855590431974098,12.0,0.3442670770412742,0.6219997180441776,12.0,0.18190138531561217,0.31837659729002843,11.0
2249,PNS1,223.25,52.487300051218746,4.0,0.3987519626824732,0.0673246523339031,7.0,304.85714285714283,102.396986562803,7.0,0.56296780854852,0.03192866221831569,7.0,-0.7757828234072406,0.7748697255137309,7.0,-0.04207242902870851,0.812158519727797,7.0,-0.6964286968218115,0.6017350295342949,7.0,0.2220553922919379,0.3540700033307052,4.0
2250,PNT1,178.5,73.79476042827612,4.0,0.3818868354886967,0.055763846585586745,7.0,223.25,84.06098976338549,4.0,0.5199795139490778,0.04308318083598006,6.0,0.4677394289022268,0.4355864457677523,3.0,-0.8856337486992515,1.0564793954991256,7.0,-0.28690740240675255,1.2814061080003172,7.0,-0.6566794857642818,1.4021398326152759,7.0
2251,POA1,288.0,81.33879763065103,12.0,0.4245977116606655,0.05120989485718868,9.0,353.1666666666667,97.76951870536537,12.0,0.5343172705659576,0.0348289302842719,10.0,0.6778806311203627,0.7080155061323616,11.0,-0.054777752985320706,0.48823034020995165,10.0,0.564720528380056,0.6617109393772129,11.0,0.03924711853532378,0.3898830982652909,10.0
2252,POC4,176.0909090909091,46.245982626503995,11.0,0.44300344908576805,0.07193954134636886,11.0,183.0,49.33761242703176,11.0,0.5542165960975969,0.03630401245237017,11.0,-0.5738049535112094,0.8437766459414542,11.0,0.29085992322086657,0.7882708558837991,11.0,-0.6749599808183728,0.7393233397061956,11.0,0.3276666130071617,0.575112749476386,11.0
2253,POG1,245.27272727272728,48.20599736358726,11.0,0.4053144986089842,0.036362600261622226,10.0,265.09090909090907,55.76280937229498,11.0,0.5297389608310613,0.016525525996643243,10.0,0.6645295605975922,0.9220073791500771,11.0,-0.284059350907495,0.3680933261590786,10.0,0.6710635790278998,0.9639193660613512,11.0,-0.26549091381776607,0.7007826652934727,10.0
2254,POL32,186.33333333333334,26.24245923435277,6.0,0.37848490588055406,0.04594951609512396,7.0,208.0,66.38021793677191,7.0,0.46865240449520007,0.02667469074989132,4.0,-0.7531052676620298,1.068225960466435,7.0,-1.0006419036872196,0.947569186700058,7.0,-0.5923264077378463,1.0510480909584183,7.0,-0.3499141609541902,0.5655640884232371,4.0
2255,POL4,228.91666666666666,41.783986348259255,12.0,0.4474409716489147,0.04536532663350474,11.0,242.75,37.878093933037334,12.0,0.567954194950198,0.043801766353257526,11.0,0.32277161288876455,0.6921836951059226,12.0,0.3558149545277887,0.5944904611000772,11.0,0.2604174607491491,0.6085317273595743,12.0,0.5965377721420574,0.43551748218734443,11.0
2256,POM152,235.0,32.88508128967559,8.0,0.45972701748851197,0.05640602424016838,8.0,262.27272727272725,42.2163260104214,11.0,0.5625478140068207,0.0518502114405011,7.0,0.5268463807224292,0.6673537111458197,8.0,0.27187918519238935,0.7049955163136874,8.0,0.5962690811181915,0.6684236717606982,11.0,0.4623761287265931,0.394930735158723,7.0
2257,POM34,251.9090909090909,42.236132743078045,11.0,0.4506343640884205,0.03884831164934807,11.0,272.8333333333333,30.432737555985906,12.0,0.5622688389773581,0.043928045104648525,12.0,0.7478901926970704,0.7161686413674646,11.0,0.48812200091605007,0.28136693651619965,11.0,0.7579908726454568,0.5715353245475061,12.0,0.4823338078448532,0.38934279664055993,12.0
2258,POP2,101.33333333333333,38.25829282256292,12.0,0.3924602703813585,0.033876230037392284,12.0,113.75,42.82124578884985,12.0,0.5098685237896318,0.03559125493546812,12.0,-2.0100842354367163,0.726570759649212,12.0,-0.497558925565103,0.7535970287299665,12.0,-1.8847839107520343,0.7013606105342741,12.0,-0.5493151983467592,0.7243452051799117,12.0
2259,POR1,164.41666666666666,48.11058914499788,12.0,0.5252374155670861,0.058330063703799215,11.0,194.66666666666666,49.21258769744575,12.0,0.5702517836424763,0.029077748792663526,11.0,-1.249357523224611,0.5190502867863108,11.0,2.0276695165691647,0.8248370222366403,10.0,-1.3905535429418923,0.3403432884570191,10.0,0.8368638688985546,0.6500098503906346,11.0
2260,POR2,211.0,10.614455552060438,4.0,0.39909322760871285,0.04896145609734222,4.0,250.0,11.105554165971787,4.0,0.47944997406796136,0.02927977109273336,4.0,0.21713473606177214,0.13022149901636526,4.0,-0.33076542827821165,0.7095721160224592,4.0,0.09088387457067205,0.14897163695001417,4.0,-0.1485630454093725,0.44748866349880434,4.0
2261,POS5,190.63636363636363,17.568566972139347,11.0,0.42606418089049164,0.061974679216738895,11.0,200.9090909090909,20.57403482768776,11.0,0.5276636121053376,0.07164427635717184,11.0,-0.3648002248441602,0.2977869914109871,11.0,0.008198467726124446,0.8661850785025538,11.0,-0.42658658211987477,0.3293134442593244,11.0,-0.1352736618794096,0.8926135266868412,11.0
2262,POT1,183.5,14.575820575684427,12.0,0.40738532274551376,0.04321490550924265,12.0,194.0,15.828627689899543,12.0,0.5306277416679231,0.047250179047979804,11.0,-0.49888285809061345,0.25655127504517417,12.0,-0.11330646016798457,0.4103277649944014,11.0,-0.5288345460744571,0.25259434331109504,12.0,-0.03444897420884418,0.4767293575620732,11.0
2263,POX1,283.125,60.69228593016224,8.0,0.3963925848619551,0.04042879453765773,8.0,306.5,73.76410276782912,8.0,0.5602355911232884,0.013384148946099624,8.0,1.2433650971279342,1.1662051639781281,8.0,0.017410441153064567,0.6196448883025677,8.0,1.175809163988765,1.2297430401455847,8.0,0.3207857771748691,0.3474863961991499,8.0
2264,PPA1,101.27272727272727,50.2734341558062,11.0,0.30462125115807376,0.04327886361951406,11.0,118.54545454545455,69.0454395834564,11.0,0.3904454608195979,0.0876223138260119,10.0,-1.9626617471018755,0.9699151872069898,11.0,-1.8361226891278308,0.45289789463103663,11.0,-1.7641907742615373,1.1087561765535425,11.0,-2.56377423513615,1.005388194822831,10.0
2265,PPA2,141.83333333333334,18.90085776472656,12.0,0.5191115192642891,0.05058524972798343,12.0,128.83333333333334,24.961181984445492,12.0,0.5601669058482694,0.031267625421767774,12.0,-1.252140011176129,0.34607228367775217,12.0,1.6638491107061837,0.6724323186077074,12.0,-1.6167899607669147,0.39864362731120573,12.0,0.4898515033022355,0.47991687680814576,12.0
2266,PPE1,252.22222222222223,53.42466138820577,9.0,0.4136198554347554,0.09988623403031757,10.0,266.3333333333333,53.78893938348292,9.0,0.5353850728614591,0.10680232578109981,10.0,0.810042973543148,0.9667608274376078,9.0,-0.17410173767375275,1.1686680176312925,10.0,0.7214603001668791,0.9169748034275262,9.0,-0.0025004301783365435,1.7666500438956847,10.0
2267,PPG1,187.45454545454547,39.985906608112906,11.0,0.3661883628608739,0.0784374993629136,11.0,210.6,39.80284746932896,10.0,0.505117008611101,0.0726952375614855,11.0,-0.4005348674326956,0.6542326687247435,11.0,-0.8795988568910008,0.7940278997532062,11.0,-0.2251063219817751,0.5664406785255703,10.0,-0.540139270295868,1.022281143614852,11.0
2268,PPH21,218.9090909090909,31.627375943807117,11.0,0.46796823605341664,0.035562947691930455,8.0,237.0909090909091,29.180317151993204,11.0,0.5451975581814975,0.03793412272968772,11.0,0.17696103918138203,0.5683521767567129,11.0,0.3936048609294725,0.4275362225737258,8.0,0.19842562561366292,0.5387645747762473,11.0,0.27058802396937753,0.3142436691355925,10.0
2269,PPH22,272.75,136.60030328349515,8.0,0.4736003225001153,0.051733295448148565,7.0,343.25,166.4690018334602,8.0,0.5608780343932943,0.04383375360146864,7.0,0.6875843198857143,0.8773749878748008,7.0,0.43970959985980107,0.5705694242898385,7.0,0.6262083688972081,0.8252889359817255,7.0,0.5089907785397215,0.3248380751813633,7.0
2270,PPH3,227.58333333333334,33.78934294965939,12.0,0.38664191873930087,0.04599048622962365,12.0,250.83333333333334,36.12058927671265,12.0,0.5184044190913265,0.04685060846753985,12.0,0.30945541965104456,0.6312810511799825,11.0,-0.3937714832005408,0.7441357583381709,12.0,0.2147870935172828,0.5987326949985652,11.0,-0.18931482992899804,0.5362758778223791,12.0
2271,PPM1,224.2,41.157691329271074,10.0,0.46461637311781134,0.053442517701817384,10.0,233.0909090909091,43.02895431091614,11.0,0.5557373764383863,0.0458966709787397,11.0,0.2074696285957239,0.6548586827814228,10.0,0.696030141806456,0.6452418971709512,10.0,0.07920737797539622,0.7738511717976042,11.0,0.3561803874167202,0.47113236795791447,11.0
2272,PPM2,193.27272727272728,35.76615972980859,11.0,0.4208798472663618,0.05502587970339057,11.0,208.8181818181818,37.34117882932509,11.0,0.5409523583069915,0.044267019978344174,11.0,-0.3468114493116108,0.645285847534772,11.0,-0.011744017828249213,0.6880648087215475,11.0,-0.34389355072314615,0.6126052891828274,11.0,0.1554118411685329,0.4552519937769681,11.0
2273,PPN1,260.4,31.67964646267379,10.0,0.4307517686014904,0.06985263872346313,11.0,274.3636363636364,43.28573143028249,11.0,0.5601040283779638,0.027525417500113763,11.0,0.9390407879514682,0.6235297054360757,10.0,0.20475664518645606,0.8439171069555322,11.0,0.8143227809116119,0.7026401906446441,11.0,0.24363883819737653,0.8092732563529186,12.0
2274,PPQ1,312.27272727272725,108.25718535883973,11.0,0.43692826104545673,0.05697918909838063,11.0,377.09090909090907,122.00938861042991,11.0,0.5589428654648176,0.022436778199773154,10.0,0.4941019773510514,1.0954752805689405,11.0,0.10862524258421312,1.143415588010887,11.0,0.38448471177437765,0.9495062221322914,11.0,0.07972006376959981,0.7706018809232609,11.0
2275,PPR1,218.0,19.983326383095815,7.0,0.42527170606123144,0.0366284961188849,8.0,231.57142857142858,20.998866182543782,7.0,0.5350945492448203,0.04232999923415828,8.0,0.20123053919266165,0.37682960660607656,7.0,-0.3193140591950678,0.48118931337109677,8.0,0.09069247512704985,0.34314645058604787,7.0,-0.02086246805598408,0.283120958520428,8.0
2276,PPS1,318.6,53.09572068967098,10.0,0.4472721982625326,0.0450386124998282,10.0,402.14285714285717,29.27700218845599,7.0,0.57873886216878,0.03433693406683285,9.0,0.6769462132659172,0.9363399712108608,10.0,0.5480084734246727,0.1806621930265281,9.0,0.8115996577774638,0.9500553846656558,10.0,0.557423196610221,0.2480169315298821,9.0
2277,PPT1,233.5,32.87026841165958,12.0,0.459182548846749,0.049067549243502075,12.0,249.5,30.185788347860292,12.0,0.5763491550403909,0.03321749876881752,12.0,0.40720948511958466,0.5646771631549441,12.0,0.746506479913294,0.3103315016491739,11.0,0.37419501374074304,0.5506299919971998,12.0,0.7387212717384085,0.2977774913685201,12.0
2278,PPT2,244.7,41.17186202034373,10.0,0.4449522891121632,0.04554811774444775,10.0,274.3,47.87263194027345,10.0,0.5614057430499771,0.03722686186587004,10.0,0.597790758882192,0.8315539342940383,10.0,0.4290732836639345,0.5974338077669539,10.0,0.7166411364686771,0.7895752370979336,10.0,0.5835948037930982,0.35317722975759885,10.0
2279,PPZ1,207.45454545454547,47.36531143434746,11.0,0.43652342173101455,0.053873225964021755,11.0,225.36363636363637,44.204689179481235,11.0,0.5503660011485622,0.0428158165925136,11.0,-0.06184464246594396,0.8488312543470464,11.0,0.1840670339810235,0.585236233973861,11.0,-0.025801524495430182,0.7678824834954974,11.0,0.2587748456865651,0.4411571745327043,11.0
2280,PPZ2,183.66666666666666,44.39765213557486,12.0,0.43530700324290394,0.059279338856509295,11.0,209.0,30.463092423455635,10.0,0.5578004294087203,0.024997637604978872,11.0,-0.352455196439253,0.5759543598813317,11.0,0.2856187224387985,0.5944781027343778,11.0,-0.29743993139951874,0.5442419617942154,10.0,0.3247426122548504,0.38443032415659156,11.0
2281,PRB1,341.2857142857143,57.786141030857,7.0,0.43277351373332423,0.052670625997429096,7.0,412.5,65.4344455670457,4.0,0.5675067524351671,0.022824425396987424,7.0,1.2997590360429712,0.9921087962793377,7.0,0.6463982220065314,0.3568062255828069,6.0,1.3194734733056708,0.9832572748468286,7.0,0.7457945942361011,0.25701634744862084,7.0
2282,PRC1,237.83333333333334,38.70126456316226,12.0,0.4201709380243998,0.03685536959126643,12.0,259.6666666666667,36.48744076162828,12.0,0.5464013027745241,0.029853136082443315,10.0,0.4421780078549103,0.5639535800942351,12.0,0.08909989307011369,0.5222031120233672,12.0,0.46866799106018564,0.583780152426409,12.0,0.2408031979235506,0.2516999177804359,10.0
2283,PRD1,238.9090909090909,33.28199076213604,11.0,0.43857615532651584,0.0383751776116156,11.0,259.27272727272725,42.81843273425806,11.0,0.5550804403888887,0.03319986143346231,11.0,0.4991254050787726,0.503229966842184,11.0,0.20702253960681372,0.4823200533468403,11.0,0.5044759859941761,0.5936790854266024,11.0,0.4143104451899247,0.223940564725067,10.0
2284,PRE9,185.91666666666666,25.917555767658666,12.0,0.41800588219312695,0.061280602099915135,12.0,198.16666666666666,19.41336621708837,12.0,0.5486373287507604,0.045692500483298974,12.0,-0.4630615561387738,0.46240942506504173,12.0,0.09819875517161682,0.4893598640930303,11.0,-0.4787497238667216,0.39991591293836776,12.0,0.24977897878250488,0.5127979186624589,12.0
2285,PRK1,213.71428571428572,43.111152020926426,7.0,0.4415481833224777,0.06166859381644647,7.0,230.14285714285714,50.627491120367175,7.0,0.5763391612689042,0.024823488652209152,7.0,-0.18603253846819298,0.4868796183919288,7.0,0.39817465781425126,0.2715319797209974,7.0,-0.23103124611667278,0.5260543099415054,7.0,0.43296325759258586,0.25402632642546663,7.0
2286,PRM1,289.45454545454544,48.74497643114343,11.0,0.4095129049365248,0.07397332677053658,11.0,358.90909090909093,51.20635613955468,11.0,0.538643838436769,0.04631324784447949,10.0,0.24563250316009186,0.5765745536093192,11.0,-0.16046014785170679,0.7590909017242299,11.0,0.2106417259402596,0.4746713573764243,11.0,0.07015691030524449,0.32465426724404134,10.0
2287,PRM10,212.125,33.24127167930167,8.0,0.43809575133885864,0.04579900248220705,8.0,225.0,43.53323853267589,8.0,0.5261331226729158,0.04943020628992849,8.0,0.09214004992847251,0.7058232845104415,8.0,-0.10704139697707556,0.6517071697014483,8.0,0.004643459082097033,0.6932821017729828,8.0,-0.19549815901439255,0.5130580203654983,8.0
2288,PRM2,292.0,28.545702703859693,8.0,0.47370260523374613,0.029172143233129787,8.0,318.875,42.979854084708776,8.0,0.5746884461994073,0.011672113611855394,8.0,1.6526066186157482,0.6779212452234993,8.0,0.45902639732452,0.6739834591160749,8.0,1.669816592524437,0.6858573183197592,8.0,0.6497041013326839,0.5974904244541881,8.0
2289,PRM3,233.14285714285714,27.546497487149313,7.0,0.4367866919715831,0.04702742639740086,7.0,253.28571428571428,23.314618344966075,7.0,0.5306296996635741,0.04553608442306614,7.0,0.4901718040439447,0.4563428944388322,7.0,0.022434654125939528,0.7397721499543094,7.0,0.44360924408709584,0.4480510211899579,7.0,0.08463016802422736,0.49074402086977575,7.0
2290,PRM4,196.0,25.47940344670573,11.0,0.44228238798256475,0.04825803986353633,11.0,211.36363636363637,31.54448518290552,11.0,0.539063891090917,0.038492768277031325,11.0,-0.2567888123314726,0.5135354636509449,11.0,0.4015938647624796,0.3825121781815327,10.0,-0.2476007231539314,0.48805655630993916,11.0,0.04642198600889592,0.41087193659794335,11.0
2291,PRM5,187.7,55.06370048508466,10.0,0.3898713738348638,0.04406626825633603,10.0,217.6,55.2754717553616,10.0,0.5323909598367647,0.03871391862530031,9.0,-0.4859409014027755,0.9793640617603906,10.0,-0.06139768986278763,0.4681481049547471,9.0,-0.41449257470215084,0.82480905285363,10.0,0.2605591355269574,0.2518368992227199,9.0
