,Unnamed: 0,gene,area_mean,area_std,area_count,mean_intensity_mean,mean_intensity_std,mean_intensity_count,area.24_mean,area.24_std,area.24_count,mean_intensity.24_mean,mean_intensity.24_std,mean_intensity.24_count,corrected_area_mean,corrected_area_std,corrected_area_count,corrected_mean_intensity_mean,corrected_mean_intensity_std,corrected_mean_intensity_count,corrected_area.24_mean,corrected_area.24_std,corrected_area.24_count,corrected_mean_intensity.24_mean,corrected_mean_intensity.24_std,corrected_mean_intensity.24_count,area_Z_mean,area_Z_std,area_Z_count,mean_intensity_Z_mean,mean_intensity_Z_std,mean_intensity_Z_count,area.24_Z_mean,area.24_Z_std,area.24_Z_count,mean_intensity.24_Z_mean,mean_intensity.24_Z_std,mean_intensity.24_Z_count,corrected_area_Z_mean,corrected_area_Z_std,corrected_area_Z_count,corrected_mean_intensity_Z_mean,corrected_mean_intensity_Z_std,corrected_mean_intensity_Z_count,corrected_area.24_Z_mean,corrected_area.24_Z_std,corrected_area.24_Z_count,corrected_mean_intensity.24_Z_mean,corrected_mean_intensity.24_Z_std,corrected_mean_intensity.24_Z_count
1699,1699,MMR1,192.75,31.87867625859016,4.0,0.5332411891964676,0.0189311889943698,4.0,192.75,31.87867625859016,4.0,0.5332411891964676,0.0189311889943698,4.0,-0.3666894178590518,0.5862178358943122,4.0,1.2707694921717905,0.3279266412319713,4.0,-0.3666894178590518,0.5862178358943122,4.0,1.2707694921717905,0.3279266412319713,4.0,-2.688821387764051e-17,1.0,4.0,-2.9282132274488504e-15,1.0,4.0,-2.688821387764051e-17,1.0,4.0,-2.9282132274488504e-15,1.0,4.0,-3.0357660829594124e-17,1.0,4.0,-1.3877787807814454e-16,1.0,4.0,-3.0357660829594124e-17,1.0,4.0,-1.3877787807814454e-16,1.0,4.0
1700,1700,MMS1,308.0,136.46977687385584,3.0,0.3413561348673528,0.0942126082251892,3.0,308.0,136.46977687385584,3.0,0.3413561348673528,0.0942126082251892,3.0,-0.7708979616655799,0.8289393623130052,3.0,-1.9946022120045992,1.495077842460489,3.0,-0.7708979616655799,0.8289393623130052,3.0,-1.9946022120045992,1.495077842460489,3.0,0.0,1.0,3.0,3.8857805861880484e-16,1.0,3.0,0.0,1.0,3.0,3.8857805861880484e-16,1.0,3.0,7.401486830834377e-17,1.0,3.0,-1.6653345369377348e-16,1.0,3.0,7.401486830834377e-17,1.0,3.0,-1.6653345369377348e-16,1.0,3.0
1701,1701,MMS2,183.5,77.22478013349514,4.0,0.4489850180130312,0.0119560722369089,3.0,183.5,77.22478013349514,4.0,0.4489850180130312,0.0119560722369089,3.0,-0.5367879168693805,1.4200885607686675,4.0,-0.1887185107987246,0.2071034530447292,3.0,-0.5367879168693805,1.4200885607686675,4.0,-0.1887185107987246,0.2071034530447292,3.0,-2.775557561562892e-17,1.0,4.0,-2.775557561562892e-17,0.9999999999999998,4.0,-2.775557561562892e-17,1.0,4.0,-2.775557561562892e-17,0.9999999999999998,4.0,2.775557561562892e-17,1.0,4.0,2.775557561562892e-17,1.0,4.0,2.775557561562892e-17,1.0,4.0,2.775557561562892e-17,1.0,4.0
1702,1702,MMS22,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
1703,1703,MMS4,188.33333333333331,12.662279942148386,3.0,0.5092940548248605,0.0150557593153656,3.0,188.33333333333331,12.662279942148386,3.0,0.5092940548248605,0.0150557593153656,3.0,-0.4479076200892087,0.2328470067251926,3.0,0.8559564899907203,0.2607963284795855,3.0,-0.4479076200892087,0.2328470067251926,3.0,0.8559564899907203,0.2607963284795855,3.0,7.679042586990666e-16,1.0,3.0,-4.884981308350689e-15,1.0,3.0,7.679042586990666e-16,1.0,3.0,-4.884981308350689e-15,1.0,3.0,9.251858538542972e-17,1.0,3.0,4.440892098500626e-16,1.0,3.0,9.251858538542972e-17,1.0,3.0,4.440892098500626e-16,1.0,3.0
1704,1704,MMT1,227.0,29.512709126747414,3.0,0.4775266802836552,0.0146952628344918,3.0,227.0,29.512709126747414,3.0,0.4775266802836552,0.0146952628344918,3.0,0.2631347541521652,0.5427100026149365,3.0,0.3056810457408315,0.2545517972890711,3.0,0.2631347541521652,0.5427100026149365,3.0,0.3056810457408315,0.2545517972890711,3.0,-7.401486830834377e-17,1.0,3.0,1.2212453270876722e-15,1.0,3.0,-7.401486830834377e-17,1.0,3.0,1.2212453270876722e-15,1.0,3.0,0.0,1.0,3.0,7.401486830834377e-17,1.0,3.0,0.0,1.0,3.0,7.401486830834377e-17,1.0,3.0
1705,1705,MMT2,230.25,16.45954636879968,4.0,0.496510049835211,0.0142599085062923,4.0,230.25,16.45954636879968,4.0,0.496510049835211,0.0142599085062923,4.0,0.3228990916422807,0.3026750412674303,4.0,0.6345115601981277,0.2470105761521027,4.0,0.3228990916422807,0.3026750412674303,4.0,0.6345115601981277,0.2470105761521027,4.0,0.0,1.0,4.0,2.914335439641036e-15,1.0,4.0,0.0,1.0,4.0,2.914335439641036e-15,1.0,4.0,-8.326672684688674e-17,1.0,4.0,3.469446951953614e-16,1.0,4.0,-8.326672684688674e-17,1.0,4.0,3.469446951953614e-16,1.0,4.0
1706,1706,MND2,220.0,27.58018612458347,4.0,0.4844710133685618,0.0184882099367446,4.0,220.0,27.58018612458347,4.0,0.4844710133685618,0.0184882099367446,4.0,0.1344115657119165,0.507172785104556,4.0,0.4259709982000634,0.3202533442960866,4.0,0.1344115657119165,0.507172785104556,4.0,0.4259709982000634,0.3202533442960866,4.0,0.0,1.0,4.0,-7.424616477180734e-16,1.0,4.0,0.0,1.0,4.0,-7.424616477180734e-16,1.0,4.0,-5.551115123125783e-17,1.0,4.0,4.163336342344337e-17,1.0,4.0,-5.551115123125783e-17,1.0,4.0,4.163336342344337e-17,1.0,4.0
1707,1707,MNE1,200.5,15.17673658377628,4.0,0.6082063434322093,0.0180794548409632,4.0,200.5,15.17673658377628,4.0,0.6082063434322093,0.0180794548409632,4.0,-0.2241744592287764,0.2790854175973501,4.0,2.569318212237626,0.3131728758856815,4.0,-0.2241744592287764,0.2790854175973501,4.0,2.569318212237626,0.3131728758856815,4.0,0.0,1.0,4.0,-1.3877787807814457e-17,1.0,4.0,0.0,1.0,4.0,-1.3877787807814457e-17,1.0,4.0,0.0,1.0,4.0,-2.0816681711721685e-17,1.0,4.0,0.0,1.0,4.0,-2.0816681711721685e-17,1.0,4.0
1708,1708,MNI1,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
1709,1709,MNL1,267.3333333333333,44.81443219916252,3.0,0.4065677334517261,0.0298637592868408,3.0,267.3333333333333,44.81443219916252,3.0,0.4065677334517261,0.0298637592868408,3.0,0.5612463101183515,0.6136084271900597,3.0,-0.7918227479575336,0.5405546593021804,3.0,0.5612463101183515,0.6136084271900597,3.0,-0.7918227479575336,0.5405546593021804,3.0,-4.440892098500626e-16,1.0,3.0,1.8503717077085944e-15,1.0,3.0,-4.440892098500626e-16,1.0,3.0,1.8503717077085944e-15,1.0,3.0,7.401486830834377e-17,1.0,3.0,7.401486830834377e-17,1.0,3.0,7.401486830834377e-17,1.0,3.0,7.401486830834377e-17,1.0,3.0
1710,1710,MNN1,400.5,54.8604289690362,4.0,0.4365321587329387,0.0476667199416706,4.0,400.5,54.8604289690362,4.0,0.4365321587329387,0.0476667199416706,4.0,0.805157469248676,0.656808929080561,4.0,-0.5211825841448251,0.8635702852335639,4.0,0.805157469248676,0.656808929080561,4.0,-0.5211825841448251,0.8635702852335639,4.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0,1.0,4.0,2.775557561562892e-17,1.0,4.0,5.551115123125783e-17,1.0,4.0,2.775557561562892e-17,1.0,4.0,5.551115123125783e-17,1.0,4.0
1711,1711,MNN10,139.25,31.00940717481283,4.0,0.4509732557786539,0.0336682963472942,4.0,139.25,31.00940717481283,4.0,0.4509732557786539,0.0336682963472942,4.0,-1.350502358080953,0.5702328233119761,4.0,-0.154278194733786,0.5832032705634258,4.0,-1.350502358080953,0.5702328233119761,4.0,-0.154278194733786,0.5832032705634258,4.0,-1.3877787807814457e-17,1.0,4.0,-3.8163916471489756e-16,1.0,4.0,-1.3877787807814457e-17,1.0,4.0,-3.8163916471489756e-16,1.0,4.0,-1.6653345369377348e-16,1.0,4.0,-6.938893903907228e-18,1.0,4.0,-1.6653345369377348e-16,1.0,4.0,-6.938893903907228e-18,1.0,4.0
1712,1712,MNN11,197.25,21.731313812100733,4.0,0.466936936985204,0.0078321912504292,4.0,197.25,21.731313812100733,4.0,0.466936936985204,0.0078321912504292,4.0,-0.2839387967188919,0.3996177146984603,4.0,0.1222451848235572,0.1356694590605757,4.0,-0.2839387967188919,0.3996177146984603,4.0,0.1222451848235572,0.1356694590605757,4.0,0.0,1.0,4.0,-1.7763568394002505e-15,0.9999999999999998,4.0,0.0,1.0,4.0,-1.7763568394002505e-15,0.9999999999999998,4.0,5.551115123125783e-17,1.0,4.0,-5.551115123125783e-17,1.0,4.0,5.551115123125783e-17,1.0,4.0,-5.551115123125783e-17,1.0,4.0
1713,1713,MNN2,300.0,10.0,3.0,0.3890846549932958,0.0183216140483712,3.0,300.0,10.0,3.0,0.3890846549932958,0.0183216140483712,3.0,0.4346615749327068,0.5517490320030889,3.0,-1.2838488830296009,0.3403798391455796,3.0,0.4346615749327068,0.5517490320030889,3.0,-1.2838488830296009,0.3403798391455796,3.0,0.0,1.0,3.0,-1.0362081563168128e-15,1.0,3.0,0.0,1.0,3.0,-1.0362081563168128e-15,1.0,3.0,3.7007434154171876e-17,1.0,3.0,2.220446049250313e-16,1.0,3.0,3.7007434154171876e-17,1.0,3.0,2.220446049250313e-16,1.0,3.0
1714,1714,MNN4,168.25,87.03399718883803,4.0,0.5029997722363461,0.0164784655987349,3.0,168.25,87.03399718883803,4.0,0.5029997722363461,0.0164784655987349,3.0,-0.8172205773999224,1.6004705172638394,4.0,0.7469267323336455,0.2854404907191403,3.0,-0.8172205773999224,1.6004705172638394,4.0,0.7469267323336455,0.2854404907191403,3.0,-2.775557561562892e-17,1.0,4.0,5.134781488891349e-16,0.9999999999999998,4.0,-2.775557561562892e-17,1.0,4.0,5.134781488891349e-16,0.9999999999999998,4.0,-2.775557561562892e-17,1.0,4.0,-4.163336342344337e-17,1.0,4.0,-2.775557561562892e-17,1.0,4.0,-4.163336342344337e-17,1.0,4.0
1715,1715,MNN5,259.75,38.74166577041657,4.0,0.4824697900259202,0.0053127207472104,3.0,259.75,38.74166577041657,4.0,0.4824697900259202,0.0053127207472104,3.0,0.8653753857833288,0.7124215347792094,4.0,0.3913057455684052,0.0920271130859368,3.0,0.8653753857833288,0.7124215347792094,4.0,0.3913057455684052,0.0920271130859368,3.0,2.775557561562892e-17,1.0,4.0,2.775557561562892e-17,0.9999999999999998,4.0,2.775557561562892e-17,1.0,4.0,2.775557561562892e-17,0.9999999999999998,4.0,-1.9428902930940242e-16,1.0,4.0,2.775557561562892e-17,1.0,4.0,-1.9428902930940242e-16,1.0,4.0,2.775557561562892e-17,1.0,4.0
1716,1716,MNN9,264.25,55.16263832220742,4.0,0.4598211247081867,0.0130025302416276,4.0,264.25,55.16263832220742,4.0,0.4598211247081867,0.0130025302416276,4.0,0.9481260069234888,1.014387241087256,4.0,-0.0010151355046315,0.2252302309655335,4.0,0.9481260069234888,1.014387241087256,4.0,-0.0010151355046315,0.2252302309655335,4.0,-2.775557561562892e-17,1.0,4.0,0.0,1.0,4.0,-2.775557561562892e-17,1.0,4.0,0.0,1.0,4.0,5.551115123125783e-17,1.0,4.0,-2.775557561562892e-17,1.0,4.0,5.551115123125783e-17,1.0,4.0,-2.775557561562892e-17,1.0,4.0
1717,1717,MNR2,343.0,95.27853903162034,4.0,0.4197815822203592,0.0461015611417467,4.0,343.0,95.27853903162034,4.0,0.4197815822203592,0.0461015611417467,4.0,0.3569690697411649,0.8397234774017538,4.0,-0.7330813495467092,0.9278896340694244,4.0,0.3569690697411649,0.8397234774017538,4.0,-0.7330813495467092,0.9278896340694244,4.0,0.0,1.0,4.0,-2.775557561562892e-17,1.0,4.0,0.0,1.0,4.0,-2.775557561562892e-17,1.0,4.0,-2.775557561562892e-17,1.0,4.0,-8.326672684688674e-17,1.0,4.0,-2.775557561562892e-17,1.0,4.0,-8.326672684688674e-17,1.0,4.0
1718,1718,MNS1,226.66666666666663,19.5021366350801,3.0,0.3751660621904046,0.0113693877161546,3.0,226.66666666666663,19.5021366350801,3.0,0.3751660621904046,0.0113693877161546,3.0,0.2104473982935184,0.3536712464516569,3.0,-1.3885984796035882,0.2668438496958846,3.0,0.2104473982935184,0.3536712464516569,3.0,-1.3885984796035882,0.2668438496958846,3.0,-4.649058915617843e-16,1.0,3.0,1.6190752442450202e-15,1.0,3.0,-4.649058915617843e-16,1.0,3.0,1.6190752442450202e-15,1.0,3.0,1.8503717077085938e-17,1.0,3.0,2.706168622523819e-16,1.0,3.0,1.8503717077085938e-17,1.0,3.0,2.706168622523819e-16,1.0,3.0
1719,1719,MNT2,274.0,68.39590631024637,4.0,0.4929251595950247,0.0237452671160263,4.0,274.0,68.39590631024637,4.0,0.4929251595950247,0.0237452671160263,4.0,-0.5511217023207994,0.4469056466770006,4.0,0.4127384413197711,0.4692538389097626,4.0,-0.5511217023207994,0.4469056466770006,4.0,0.4127384413197711,0.4692538389097626,4.0,4.163336342344337e-17,1.0,4.0,1.7191109646930158e-15,1.0,4.0,4.163336342344337e-17,1.0,4.0,1.7191109646930158e-15,1.0,4.0,-5.551115123125783e-17,1.0,4.0,1.3877787807814454e-16,1.0,4.0,-5.551115123125783e-17,1.0,4.0,1.3877787807814454e-16,1.0,4.0
1720,1720,MNT3,213.5,34.97141690009142,4.0,0.4751437752161926,0.0240511239177966,4.0,213.5,34.97141690009142,4.0,0.4751437752161926,0.0240511239177966,4.0,0.0148828907316855,0.6430903268075668,4.0,0.2644042904678248,0.4166143123161778,4.0,0.0148828907316855,0.6430903268075668,4.0,0.2644042904678248,0.4166143123161778,4.0,0.0,1.0,4.0,-1.908195823574488e-17,1.0,4.0,0.0,1.0,4.0,-1.908195823574488e-17,1.0,4.0,5.551115123125783e-17,1.0,4.0,3.2959746043559335e-17,1.0,4.0,5.551115123125783e-17,1.0,4.0,3.2959746043559335e-17,1.0,4.0
1721,1721,MNT4,273.25,33.00883720056394,4.0,0.4134104325935994,0.0273863182846648,4.0,273.25,33.00883720056394,4.0,0.4134104325935994,0.0273863182846648,4.0,1.0608236107527973,0.5547584201282557,4.0,-0.7204985462793874,0.4220283718410078,4.0,1.0608236107527973,0.5547584201282557,4.0,-0.7204985462793874,0.4220283718410078,4.0,-4.163336342344337e-17,1.0,4.0,1.4710455076283324e-15,1.0,4.0,-4.163336342344337e-17,1.0,4.0,1.4710455076283324e-15,1.0,4.0,-1.52655665885959e-16,1.0,4.0,-2.775557561562892e-17,0.9999999999999998,4.0,-1.52655665885959e-16,1.0,4.0,-2.775557561562892e-17,0.9999999999999998,4.0
1722,1722,MOD5,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
1723,1723,MOG1,114.5,32.52178756874638,4.0,0.3708932899987486,0.0258065085797427,4.0,114.5,32.52178756874638,4.0,0.3708932899987486,0.0258065085797427,4.0,-1.8056307743518325,0.5980440270893541,4.0,-1.541425838549784,0.4470211397179469,4.0,-1.8056307743518325,0.5980440270893541,4.0,-1.541425838549784,0.4470211397179469,4.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0,1.0,4.0,-4.440892098500626e-16,1.0,4.0,0.0,1.0,4.0,-4.440892098500626e-16,1.0,4.0
1724,1724,MOH1,209.75,18.57193222760267,4.0,0.4306101359129065,0.0234930308380356,4.0,209.75,18.57193222760267,4.0,0.4306101359129065,0.0234930308380356,4.0,-0.2800725456303509,0.3206881528824566,4.0,-0.3462307410309634,0.5075613742870185,4.0,-0.2800725456303509,0.3206881528824566,4.0,-0.3462307410309634,0.5075613742870185,4.0,0.0,1.0,4.0,-5.828670879282072e-16,1.0,4.0,0.0,1.0,4.0,-5.828670879282072e-16,1.0,4.0,2.775557561562892e-17,0.9999999999999998,4.0,5.551115123125783e-17,1.0,4.0,2.775557561562892e-17,0.9999999999999998,4.0,5.551115123125783e-17,1.0,4.0
1725,1725,MON1,298.25,35.34944601168926,4.0,0.4673099345579791,0.0105387201630654,4.0,298.25,35.34944601168926,4.0,0.4673099345579791,0.0105387201630654,4.0,-0.0452403014354977,0.4378069708078049,4.0,0.0333672381408469,0.1127971863704748,4.0,-0.0452403014354977,0.4378069708078049,4.0,0.0333672381408469,0.1127971863704748,4.0,5.551115123125783e-17,1.0,4.0,-1.3322676295501878e-15,1.0,4.0,5.551115123125783e-17,1.0,4.0,-1.3322676295501878e-15,1.0,4.0,0.0,1.0,4.0,5.551115123125783e-17,1.0,4.0,0.0,1.0,4.0,5.551115123125783e-17,1.0,4.0
1726,1726,MON2,198.5,9.9498743710662,4.0,0.4991651159155783,0.0122986766533559,4.0,198.5,9.9498743710662,4.0,0.4991651159155783,0.0122986766533559,4.0,-0.2609525130688475,0.1829685076605079,4.0,0.6805026969536012,0.2130380573419081,4.0,-0.2609525130688475,0.1829685076605079,4.0,0.6805026969536012,0.2130380573419081,4.0,0.0,1.0,4.0,6.938893903907228e-18,1.0,4.0,0.0,1.0,4.0,6.938893903907228e-18,1.0,4.0,-5.551115123125783e-17,1.0,4.0,-1.52655665885959e-16,0.9999999999999998,4.0,-5.551115123125783e-17,1.0,4.0,-1.52655665885959e-16,0.9999999999999998,4.0
1727,1727,MOT2,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
1728,1728,MOT3,163.0,38.21866908549625,4.0,0.4637643465527028,0.0456544446667712,4.0,163.0,38.21866908549625,4.0,0.4637643465527028,0.0456544446667712,4.0,-0.9571359239015578,0.6398226230122759,4.0,0.5179802736178761,0.1837559136591034,3.0,-0.9571359239015578,0.6398226230122759,4.0,0.5179802736178761,0.1837559136591034,3.0,-2.775557561562892e-17,1.0,4.0,5.967448757360216e-16,1.0,4.0,-2.775557561562892e-17,1.0,4.0,5.967448757360216e-16,1.0,4.0,5.551115123125783e-17,1.0,4.0,0.0,1.0,4.0,5.551115123125783e-17,1.0,4.0,0.0,1.0,4.0
1729,1729,MPA43,266.75,40.68066698896008,4.0,0.4675963993907704,0.0138492829722134,4.0,266.75,40.68066698896008,4.0,0.4675963993907704,0.0138492829722134,4.0,0.8941911861982542,0.7232698815624709,4.0,0.2387746431916161,0.1582741920857193,4.0,0.8941911861982542,0.7232698815624709,4.0,0.2387746431916161,0.1582741920857193,4.0,0.0,1.0,4.0,2.0261570199409107e-15,0.9999999999999998,4.0,0.0,1.0,4.0,2.0261570199409107e-15,0.9999999999999998,4.0,0.0,1.0,4.0,4.8572257327350605e-17,1.0,4.0,0.0,1.0,4.0,4.8572257327350605e-17,1.0,4.0
1730,1730,MPC54,217.5,92.233399590387,4.0,0.3537914408472721,0.0834676596227549,4.0,217.5,92.233399590387,4.0,0.3537914408472721,0.0834676596227549,4.0,-0.1626999322189978,1.5354538046768609,4.0,-1.59855209000399,1.4500639123697612,4.0,-0.1626999322189978,1.5354538046768609,4.0,-1.59855209000399,1.4500639123697612,4.0,1.3877787807814457e-17,1.0,4.0,-1.1102230246251563e-16,1.0,4.0,1.3877787807814457e-17,1.0,4.0,-1.1102230246251563e-16,1.0,4.0,3.4694469519536136e-17,1.0,4.0,-1.6653345369377348e-16,1.0,4.0,3.4694469519536136e-17,1.0,4.0,-1.6653345369377348e-16,1.0,4.0
1731,1731,MPD1,381.0,62.353829072479584,3.0,0.3889310323637494,0.0190015070249693,3.0,381.0,62.353829072479584,3.0,0.3889310323637494,0.0190015070249693,3.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,1.0,3.0,1.887379141862766e-15,1.0,3.0,0.0,1.0,3.0,1.887379141862766e-15,1.0,3.0,,,0.0,,,0.0,,,0.0,,,0.0
1732,1732,MPD2,417.0,44.44097208657794,3.0,0.5115415912450781,0.0165956257278032,3.0,417.0,44.44097208657794,3.0,0.5115415912450781,0.0165956257278032,3.0,1.3216199878866084,1.86103238189594,3.0,0.719312370931017,0.206196488460869,3.0,1.3216199878866084,1.86103238189594,3.0,0.719312370931017,0.206196488460869,3.0,0.0,1.0,3.0,-2.257453483404485e-15,1.0,3.0,0.0,1.0,3.0,-2.257453483404485e-15,1.0,3.0,-7.401486830834377e-17,1.0,3.0,-5.551115123125784e-16,1.0,3.0,-7.401486830834377e-17,1.0,3.0,-5.551115123125784e-16,1.0,3.0
1733,1733,MPH1,194.0,43.71498598878879,3.0,0.435637681203638,0.0019597454540198,3.0,194.0,43.71498598878879,3.0,0.435637681203638,0.0019597454540198,3.0,-0.3437031342090074,0.8038760541568133,3.0,-0.4199214917946807,0.0339467713621946,3.0,-0.3437031342090074,0.8038760541568133,3.0,-0.4199214917946807,0.0339467713621946,3.0,0.0,1.0,3.0,-3.776493007201509e-14,1.0,3.0,0.0,1.0,3.0,-3.776493007201509e-14,1.0,3.0,3.7007434154171876e-17,1.0,3.0,-5.672545766444159e-16,0.9999999999999998,3.0,3.7007434154171876e-17,1.0,3.0,-5.672545766444159e-16,0.9999999999999998,3.0
1734,1734,MPM1,341.5,50.78385570237849,4.0,0.4822294427154263,0.0086395010884062,4.0,341.5,50.78385570237849,4.0,0.4822294427154263,0.0086395010884062,4.0,0.2667548262453141,0.2637414638055244,4.0,0.2399192659646765,0.2613164216800034,4.0,0.2667548262453141,0.2637414638055244,4.0,0.2399192659646765,0.2613164216800034,4.0,5.551115123125783e-17,1.0,4.0,-1.609823385706477e-15,0.9999999999999998,4.0,5.551115123125783e-17,1.0,4.0,-1.609823385706477e-15,0.9999999999999998,4.0,0.0,1.0,4.0,2.775557561562892e-17,1.0,4.0,0.0,1.0,4.0,2.775557561562892e-17,1.0,4.0
1735,1735,MPP6,297.75,44.34993423520115,4.0,0.5149171645371069,0.0071407997949518,4.0,297.75,44.34993423520115,4.0,0.5149171645371069,0.0071407997949518,4.0,1.5641584087446794,0.8155521345529194,4.0,0.9533601703281892,0.1236931548866219,4.0,1.5641584087446794,0.8155521345529194,4.0,0.9533601703281892,0.1236931548866219,4.0,2.775557561562892e-17,1.0,4.0,3.875372245332187e-15,1.0000000000000002,4.0,2.775557561562892e-17,1.0,4.0,3.875372245332187e-15,1.0000000000000002,4.0,8.326672684688674e-17,1.0,4.0,-8.864436962241484e-16,1.0,4.0,8.326672684688674e-17,1.0,4.0,-8.864436962241484e-16,1.0,4.0
1736,1736,MRC1,210.25,11.786291472158096,4.0,0.4443485012084057,0.003921717759346,3.0,210.25,11.786291472158096,4.0,0.4443485012084057,0.003921717759346,3.0,-0.0448814467584299,0.2167384311689004,4.0,-0.2690323982787261,0.067932116311584,3.0,-0.0448814467584299,0.2167384311689004,4.0,-0.2690323982787261,0.067932116311584,3.0,6.938893903907228e-18,1.0,4.0,1.790234627208065e-15,0.9999999999999998,4.0,6.938893903907228e-18,1.0,4.0,1.790234627208065e-15,0.9999999999999998,4.0,1.7347234759768068e-17,1.0,4.0,-1.3877787807814457e-17,1.0,4.0,1.7347234759768068e-17,1.0,4.0,-1.3877787807814457e-17,1.0,4.0
1737,1737,MRE11,106.66666666666669,28.36077102854105,3.0,0.3356054392184468,0.0744722749513289,3.0,106.66666666666669,28.36077102854105,3.0,0.3356054392184468,0.0744722749513289,3.0,-1.972886351392136,0.4615979747112844,3.0,-2.099824210205188,1.2639417445702206,3.0,-1.972886351392136,0.4615979747112844,3.0,-2.099824210205188,1.2639417445702206,3.0,1.480297366166875e-16,1.0,3.0,0.0,1.0,3.0,1.480297366166875e-16,1.0,3.0,0.0,1.0,3.0,2.96059473233375e-16,1.0,3.0,7.401486830834377e-17,1.0,3.0,2.96059473233375e-16,1.0,3.0,7.401486830834377e-17,1.0,3.0
1738,1738,MRF1,251.5,27.30689778548026,4.0,0.4808846882936803,0.0094465437591781,4.0,251.5,27.30689778548026,4.0,0.4808846882936803,0.0094465437591781,4.0,-0.7177954558863779,0.285640935074311,4.0,0.1999345752608422,0.0778914339785996,4.0,-0.7177954558863779,0.285640935074311,4.0,0.1999345752608422,0.0778914339785996,4.0,-1.734723475976807e-18,1.0,4.0,2.962040335230398e-15,1.0,4.0,-1.734723475976807e-18,1.0,4.0,2.962040335230398e-15,1.0,4.0,-2.7755575615628914e-16,1.0,4.0,5.551115123125783e-17,0.9999999999999998,4.0,-2.7755575615628914e-16,1.0,4.0,5.551115123125783e-17,0.9999999999999998,4.0
1739,1739,MRH1,272.5,29.4561821468205,4.0,0.4873065980548816,0.0268831235696195,4.0,272.5,29.4561821468205,4.0,0.4873065980548816,0.0268831235696195,4.0,0.772439217769533,0.6291984543683089,4.0,0.5804339185343341,0.6277231800168193,4.0,0.772439217769533,0.6291984543683089,4.0,0.5804339185343341,0.6277231800168193,4.0,8.673617379884035e-18,1.0,4.0,1.5265566588595902e-15,1.0,4.0,8.673617379884035e-18,1.0,4.0,1.5265566588595902e-15,1.0,4.0,3.469446951953614e-18,1.0,4.0,8.326672684688674e-17,1.0,4.0,3.469446951953614e-18,1.0,4.0,8.326672684688674e-17,1.0,4.0
1740,1740,MRH4,182.5,22.810816147900837,4.0,0.5979846782270416,0.0138222767181129,4.0,182.5,22.810816147900837,4.0,0.5979846782270416,0.0138222767181129,4.0,-0.5551769437894161,0.4194687122117296,4.0,2.3922582114355,0.2394299047829317,4.0,-0.5551769437894161,0.4194687122117296,4.0,2.3922582114355,0.2394299047829317,4.0,1.7347234759768068e-17,1.0,4.0,2.775557561562892e-17,1.0,4.0,1.7347234759768068e-17,1.0,4.0,2.775557561562892e-17,1.0,4.0,-9.627715291671279e-17,1.0,4.0,4.579669976578771e-16,0.9999999999999998,4.0,-9.627715291671279e-17,1.0,4.0,4.579669976578771e-16,0.9999999999999998,4.0
1741,1741,MRI1,213.0,24.28991560298224,4.0,0.4902007041190417,0.0218657865954917,4.0,213.0,24.28991560298224,4.0,0.4902007041190417,0.0218657865954917,4.0,0.0056883772716677,0.4466679119086315,4.0,0.5252208785779692,0.37875983163483,4.0,0.0056883772716677,0.4466679119086315,4.0,0.5252208785779692,0.37875983163483,4.0,-2.775557561562892e-17,1.0,4.0,1.27675647831893e-15,1.0,4.0,-2.775557561562892e-17,1.0,4.0,1.27675647831893e-15,1.0,4.0,6.938893903907228e-18,1.0,4.0,-1.6653345369377348e-16,1.0,4.0,6.938893903907228e-18,1.0,4.0,-1.6653345369377348e-16,1.0,4.0
1742,1742,MRK1,351.5,60.6217782649107,4.0,0.496020744422029,0.0211529419245756,3.0,351.5,60.6217782649107,4.0,0.496020744422029,0.0211529419245756,3.0,0.9071858777932053,0.1533896794687874,3.0,0.5556830152339022,0.2782294306760416,3.0,0.9071858777932053,0.1533896794687874,3.0,0.5556830152339022,0.2782294306760416,3.0,-2.775557561562892e-17,1.0,4.0,-4.163336342344337e-17,1.0,4.0,-2.775557561562892e-17,1.0,4.0,-4.163336342344337e-17,1.0,4.0,0.0,1.0,4.0,-2.775557561562892e-17,1.0,4.0,0.0,1.0,4.0,-2.775557561562892e-17,1.0,4.0
