,gene,area_mean,area_std,area_count,mean_intensity_mean,mean_intensity_std,mean_intensity_count,corrected_area_mean,corrected_area_std,corrected_area_count,corrected_mean_intensity_mean,corrected_mean_intensity_std,corrected_mean_intensity_count,area_Z_mean,area_Z_std,area_Z_count,mean_intensity_Z_mean,mean_intensity_Z_std,mean_intensity_Z_count,corrected_area_Z_mean,corrected_area_Z_std,corrected_area_Z_count,corrected_mean_intensity_Z_mean,corrected_mean_intensity_Z_std,corrected_mean_intensity_Z_count
2553,RPL22B,191.66666666666666,12.662279942148386,3.0,0.43741619905022344,0.015222826876429703,3.0,188.62939797529668,12.523822004282913,3.0,0.45920863506148196,0.01698294300429734,3.0,-7.679042586990666e-16,0.9999999999999999,3.0,-1.1842378929335002e-15,0.9999999999999999,3.0,2.1828603739374824e-17,1.0,3.0,0.0,1.0,3.0
2554,RPL23A,162.0,31.822423959633664,4.0,0.4430647378703487,0.027265098294081934,4.0,159.88438149827573,33.5035195482611,4.0,0.4570734241103652,0.031158987792907593,4.0,-6.938893903907228e-18,0.9999999999999998,4.0,1.0547118733938987e-15,1.0,4.0,-4.163336342344337e-16,1.0,4.0,4.440892098500626e-16,1.0,4.0
2555,RPL23B,218.5,16.54287359157008,4.0,0.4380642025869875,0.011154059045727794,4.0,218.5,16.54287359157008,4.0,0.4380642025869875,0.011154059045727794,4.0,-3.469446951953614e-18,0.9999999999999999,4.0,-1.2212453270876722e-15,1.0,4.0,-3.469446951953614e-18,0.9999999999999999,4.0,-1.2212453270876722e-15,1.0,4.0
2556,RPL24A,156.5,23.614967005411348,4.0,0.40963832949252243,0.011047449458499987,4.0,140.90003507537833,28.60760273461171,4.0,0.44402835571778226,0.0075696154929319305,4.0,0.0,1.0,4.0,-2.7755575615628914e-17,1.0,4.0,1.1102230246251565e-16,0.9999999999999998,4.0,-1.8318679906315083e-15,1.0,4.0
2557,RPL24B,232.5,62.77207447052657,4.0,0.47400412324494534,0.02934899594036675,4.0,209.47570268770772,46.12154824811841,4.0,0.493533703617757,0.02955482271562653,4.0,0.0,0.9999999999999999,4.0,5.551115123125783e-17,1.0,4.0,3.0531133177191805e-16,1.0,4.0,-4.718447854656915e-16,0.9999999999999998,4.0
2558,RPL26A,237.5,27.694764848252458,4.0,0.48001673067383527,0.01018776749287451,4.0,215.03403794827227,20.616356329261695,4.0,0.5064229193768214,0.004969005425265539,4.0,0.0,1.0,4.0,-1.339206523454095e-15,1.0,4.0,-7.216449660063518e-16,1.0,4.0,-1.6736612096224235e-14,1.0,4.0
2559,RPL26B,244.75,55.50000000000001,4.0,0.44936692368355613,0.03448417518687505,4.0,217.05180557817442,46.376067404641134,4.0,0.473308525483879,0.03579629107352763,4.0,-4.163336342344337e-17,1.0,4.0,-4.163336342344337e-16,1.0,4.0,-1.6653345369377348e-16,1.0,4.0,-2.7755575615628914e-17,1.0,4.0
2560,RPL27A,67.5,23.15887159024233,4.0,0.3293230925990013,0.03961580156167538,4.0,62.42667663364388,22.723798409848193,4.0,0.34309808194555935,0.04813766747033905,4.0,0.0,1.0,4.0,-9.992007221626409e-16,1.0,4.0,-1.1102230246251565e-16,0.9999999999999999,4.0,5.551115123125783e-16,1.0,4.0
2561,RPL27B,294.75,27.25649769626807,4.0,0.4789490545346649,0.011241505224433731,4.0,293.84019097582393,33.524878836581344,4.0,0.4869414518234561,0.009508446963630965,4.0,0.0,1.0,4.0,-2.4702462297909733e-15,1.0,4.0,4.163336342344337e-16,1.0,4.0,1.429412144204889e-15,1.0,4.0
2562,RPL29,85.25,21.639085008382402,4.0,0.3924713129872041,0.04416796508216625,4.0,85.25,21.639085008382402,4.0,0.3924713129872041,0.04416796508216625,4.0,0.0,1.0,4.0,2.983724378680108e-16,1.0,4.0,0.0,1.0,4.0,2.983724378680108e-16,1.0,4.0
2563,RPL2A,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
2564,RPL2B,239.0,57.148928248918196,4.0,0.47851438413921166,0.014356743944393197,4.0,231.74907426328394,57.01501063559582,4.0,0.4889623406421464,0.007663869349102962,4.0,2.7755575615628914e-17,1.0,4.0,-5.551115123125783e-17,0.9999999999999999,4.0,3.608224830031759e-16,1.0,4.0,-1.8318679906315083e-15,1.0,4.0
2565,RPL31A,33.0,9.539392014169456,3.0,0.31085377919089435,0.003952561750705088,3.0,33.0,9.539392014169456,3.0,0.31085377919089435,0.003952561750705088,3.0,0.0,1.0,3.0,-1.3988810110276972e-14,1.0,3.0,0.0,1.0,3.0,-1.3988810110276972e-14,1.0,3.0
2566,RPL31B,168.66666666666666,16.62327685305557,3.0,0.40319308198590864,0.00802672822582197,3.0,160.42350573182807,11.554439993341237,3.0,0.41327282481577177,0.011577019928973677,3.0,-5.921189464667501e-16,0.9999999999999999,3.0,4.588921835117314e-15,0.9999999999999999,3.0,0.0,1.0,3.0,3.1826393372587822e-15,0.9999999999999999,3.0
2567,RPL33B,174.75,28.004463929880888,4.0,0.46140491429562736,0.03533665441646003,4.0,171.02622344248476,28.16494447102464,4.0,0.47454166015964255,0.02962651747823956,4.0,2.7755575615628914e-17,1.0,4.0,8.326672684688674e-16,1.0,4.0,5.551115123125783e-16,1.0,4.0,0.0,1.0,4.0
